browseAvailable,browseURL,sceneID,acquisitionDate,cloudCover,path,row,DATA_TYPE_L1,sensor,cloudCoverFull,sceneStartTime,sunElevation,sunAzimuth
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2004/LT50430302004091PAC02_REFL.jpg,LT50430302004091PAC02,2004-03-31,9,43,30,L1G,LANDSAT_TM,92.69,2004:091:18:17:17.79938,45.26115311,142.59030002
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2004/LT50430302004075PAC02_REFL.jpg,LT50430302004075PAC02,2004-03-15,3,43,30,L1T,LANDSAT_TM,37.96,2004:075:18:17:10.62625,39.06642273,144.77087492
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2004/LT50430302004059PAC02_REFL.jpg,LT50430302004059PAC02,2004-02-28,5,43,30,L1T,LANDSAT_TM,58.84,2004:059:18:17:04.48463,32.99132974,146.82831726
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2004/LT50430302004043PAC02_REFL.jpg,LT50430302004043PAC02,2004-02-12,8,43,30,L1T,LANDSAT_TM,83.93,2004:043:18:16:58.77263,27.56742401,148.99267693
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2004/LT50430302004027PAC02_REFL.jpg,LT50430302004027PAC02,2004-01-27,9,43,30,L1G,LANDSAT_TM,99.31,2004:027:18:16:55.65819,23.29709093,151.3481814
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2004/LT50430302004011PAC02_REFL.jpg,LT50430302004011PAC02,2004-01-11,1,43,30,L1T,LANDSAT_TM,18.78,2004:011:18:16:51.49869,20.58679969,153.77250029
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003360PAC02_REFL.jpg,LT50430302003360PAC02,2003-12-26,5,43,30,L1T,LANDSAT_TM,57.75,2003:360:18:16:48.45519,19.69559277,156.00000192
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003344PAC02_REFL.jpg,LT50430302003344PAC02,2003-12-10,9,43,30,L1G,LANDSAT_TM,95.19,2003:344:18:16:35.68388,20.65555682,157.61292946
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003328PAC02_REFL.jpg,LT50430302003328PAC02,2003-11-24,7,43,30,L1T,LANDSAT_TM,71.41,2003:328:18:16:32.51075,23.31364994,158.30886615
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003312PAC02_REFL.jpg,LT50430302003312PAC02,2003-11-08,8,43,30,L1T,LANDSAT_TM,81.06,2003:312:18:16:10.75806,27.2855198,157.68386389
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003296PAC02_REFL.jpg,LT50430302003296PAC02,2003-10-23,0,43,30,L1T,LANDSAT_TM,9.01,2003:296:18:16:05.45419,32.16188963,155.7328232
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003280PAC02_REFL.jpg,LT50430302003280PAC02,2003-10-07,4,43,30,L1T,LANDSAT_TM,48.04,2003:280:18:15:52.88350,37.448453,152.35438461
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003264PAC02_REFL.jpg,LT50430302003264PAC02,2003-09-21,0,43,30,L1T,LANDSAT_TM,0.0,2003:264:18:15:41.25050,42.7320369,147.74381836
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003248PAC02_REFL.jpg,LT50430302003248PAC02,2003-09-05,1,43,30,L1T,LANDSAT_TM,18.9,2003:248:18:15:25.79381,47.66570434,142.21637586
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003232PAC02_REFL.jpg,LT50430302003232PAC02,2003-08-20,0,43,30,L1T,LANDSAT_TM,0.0,2003:232:18:15:09.17538,52.01694163,136.33500607
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003216PAC02_REFL.jpg,LT50430302003216PAC02,2003-08-04,0,43,30,L1T,LANDSAT_TM,2.96,2003:216:18:14:52.29181,55.64777616,130.86514766
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003200PAC03_REFL.jpg,LT50430302003200PAC03,2003-07-19,3,43,30,L1T,LANDSAT_TM,38.16,2003:200:18:14:33.98263,58.46807879,126.69159024
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003184EDC02_REFL.jpg,LT50430302003184EDC02,2003-07-03,0,43,30,L1T,LANDSAT_TM,0.0,2003:184:18:14:17.96269,60.37545871,124.65924425
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003152LGS01_REFL.jpg,LT50430302003152LGS01,2003-06-01,0,43,30,L1T,LANDSAT_TM,0.0,2003:152:18:13:36.72819,60.53864229,127.85702349
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003136LGS01_REFL.jpg,LT50430302003136LGS01,2003-05-16,2,43,30,L1T,LANDSAT_TM,30.0,2003:136:18:13:20.64219,58.34637868,131.75538053
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003120LGS01_REFL.jpg,LT50430302003120LGS01,2003-04-30,6,43,30,L1G,LANDSAT_TM,70.0,2003:120:18:13:02.07069,54.58639536,135.63740775
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003104LGS01_REFL.jpg,LT50430302003104LGS01,2003-04-14,5,43,30,L1T,LANDSAT_TM,60.0,2003:104:18:12:40.00838,49.53778893,138.87059691
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003088LGS01_REFL.jpg,LT50430302003088LGS01,2003-03-29,2,43,30,L1T,LANDSAT_TM,30.0,2003:088:18:12:13.79531,43.6428396,141.42480947
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003072LGS01_REFL.jpg,LT50430302003072LGS01,2003-03-13,8,43,30,L1G,LANDSAT_TM,90.0,2003:072:18:11:49.48225,37.42736749,143.60177462
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003056LGS01_REFL.jpg,LT50430302003056LGS01,2003-02-25,0,43,30,L1T,LANDSAT_TM,0.0,2003:056:18:11:23.71938,31.42292244,145.68838144
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003040LGS01_REFL.jpg,LT50430302003040LGS01,2003-02-09,0,43,30,L1T,LANDSAT_TM,0.0,2003:040:18:11:00.06950,26.16838843,147.90201705
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003024LGS01_REFL.jpg,LT50430302003024LGS01,2003-01-24,2,43,30,L1T,LANDSAT_TM,30.0,2003:024:18:10:38.59100,22.15360266,150.27969569
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2003/LT50430302003008LGS01_REFL.jpg,LT50430302003008LGS01,2003-01-08,1,43,30,L1T,LANDSAT_TM,20.0,2003:008:18:10:17.80356,19.76394881,152.66912035
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002357LGS01_REFL.jpg,LT50430302002357LGS01,2002-12-23,5,43,30,L1G,LANDSAT_TM,60.0,2002:357:18:09:56.13563,19.21389182,154.75905043
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002341LGS01_REFL.jpg,LT50430302002341LGS01,2002-12-07,1,43,30,L1T,LANDSAT_TM,20.0,2002:341:18:09:30.85025,20.49730084,156.15023624
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002325LGS01_REFL.jpg,LT50430302002325LGS01,2002-11-21,0,43,30,L1T,LANDSAT_TM,0.0,2002:325:18:09:50.63375,23.45196635,156.66981091
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002309LGS02_REFL.jpg,LT50430302002309LGS02,2002-11-05,2,43,30,L1T,LANDSAT_TM,30.0,2002:309:18:10:25.77063,27.66311101,155.95857576
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002293LGS01_REFL.jpg,LT50430302002293LGS01,2002-10-20,4,43,30,L1T,LANDSAT_TM,50.0,2002:293:18:10:51.18956,32.64869007,153.803441
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002277LGS01_REFL.jpg,LT50430302002277LGS01,2002-10-04,2,43,30,L1T,LANDSAT_TM,30.0,2002:277:18:11:25.46469,37.97965908,150.32794027
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002261LGS01_REFL.jpg,LT50430302002261LGS01,2002-09-18,0,43,30,L1T,LANDSAT_TM,0.0,2002:261:18:11:55.19419,43.23854772,145.66987431
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002245LGS01_REFL.jpg,LT50430302002245LGS01,2002-09-02,0,43,30,L1T,LANDSAT_TM,0.0,2002:245:18:12:14.48975,48.09990557,140.17308603
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002229LGS01_REFL.jpg,LT50430302002229LGS01,2002-08-17,0,43,30,L1T,LANDSAT_TM,0.0,2002:229:18:12:42.10000,52.38714145,134.52291207
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002213LGS01_REFL.jpg,LT50430302002213LGS01,2002-08-01,0,43,30,L1T,LANDSAT_TM,0.0,2002:213:18:13:11.82550,55.96680922,129.4680029
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002197LGS01_REFL.jpg,LT50430302002197LGS01,2002-07-16,0,43,30,L1T,LANDSAT_TM,0.0,2002:197:18:13:35.45125,58.72969965,125.84639329
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002181LGS02_REFL.jpg,LT50430302002181LGS02,2002-06-30,0,43,30,L1T,LANDSAT_TM,0.0,2002:181:18:13:56.93238,60.5526802,124.45658262
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002165LGS01_REFL.jpg,LT50430302002165LGS01,2002-06-14,0,43,30,L1T,LANDSAT_TM,10.0,2002:165:18:14:18.92231,61.21509779,125.63175647
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002133LGS01_REFL.jpg,LT50430302002133LGS01,2002-05-13,5,43,30,L1T,LANDSAT_TM,60.0,2002:133:18:15:01.00838,58.03599757,133.08657575
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002069LGS01_REFL.jpg,LT50430302002069LGS01,2002-03-10,8,43,30,L1G,LANDSAT_TM,90.0,2002:069:18:16:10.84331,36.8316443,145.20673778
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002053LGS01_REFL.jpg,LT50430302002053LGS01,2002-02-22,5,43,30,L1T,LANDSAT_TM,60.0,2002:053:18:16:26.54888,30.96259349,147.39613651
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002037EDC02_REFL.jpg,LT50430302002037EDC02,2002-02-06,4,43,30,L1T,LANDSAT_TM,50.0,2002:037:18:16:49.53938,25.92934283,149.751068
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2002/LT50430302002005LGS02_REFL.jpg,LT50430302002005LGS02,2002-01-05,7,43,30,L1G,LANDSAT_TM,80.0,2002:005:18:17:06.00875,20.0869354,154.63952763
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001354LGS01_REFL.jpg,LT50430302001354LGS01,2001-12-20,6,43,30,L1G,LANDSAT_TM,70.0,2001:354:18:17:28.96156,19.87373102,156.8135133
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001338LGS01_REFL.jpg,LT50430302001338LGS01,2001-12-04,3,43,30,L1T,LANDSAT_TM,40.0,2001:338:18:17:33.23056,21.46196329,158.20882453
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001306XXX01_REFL.jpg,LT50430302001306XXX01,2001-11-02,6,43,30,L1T,LANDSAT_TM,70.0,2001:306:18:17:44.70869,29.00152572,157.59316178
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001290LGS01_REFL.jpg,LT50430302001290LGS01,2001-10-17,4,43,30,L1T,LANDSAT_TM,50.0,2001:290:18:18:01.58875,34.11384708,155.28905326
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001274LGS01_REFL.jpg,LT50430302001274LGS01,2001-10-01,0,43,30,L1T,LANDSAT_TM,0.0,2001:274:18:18:01.83663,39.48349198,151.56195876
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001258LGS01_REFL.jpg,LT50430302001258LGS01,2001-09-15,5,43,30,L1T,LANDSAT_TM,60.0,2001:258:18:18:10.26200,44.74570387,146.74282923
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001242LGS01_REFL.jpg,LT50430302001242LGS01,2001-08-30,0,43,30,L1T,LANDSAT_TM,0.0,2001:242:18:18:15.67981,49.57824104,141.17779951
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001226LGS02_REFL.jpg,LT50430302001226LGS02,2001-08-14,0,43,30,L1T,LANDSAT_TM,0.0,2001:226:18:18:23.28844,53.78514567,135.51221249
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001210LGS01_REFL.jpg,LT50430302001210LGS01,2001-07-29,0,43,30,L1T,LANDSAT_TM,10.0,2001:210:18:18:24.19713,57.22500729,130.51110577
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001194LGS01_REFL.jpg,LT50430302001194LGS01,2001-07-13,0,43,30,L1T,LANDSAT_TM,10.0,2001:194:18:18:28.76063,59.82557361,127.14086074
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001178AAA02_REFL.jpg,LT50430302001178AAA02,2001-06-27,6,43,30,L1G,LANDSAT_TM,70.0,2001:178:18:18:25.84069,61.41598319,126.07844858
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001162XXX04_REFL.jpg,LT50430302001162XXX04,2001-06-11,8,43,30,L1G,LANDSAT_TM,90.0,2001:162:18:18:26.61863,61.78515165,127.58634961
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001146XXX02_REFL.jpg,LT50430302001146XXX02,2001-05-26,5,43,30,L1T,LANDSAT_TM,60.0,2001:146:18:18:20.94450,60.64223635,130.9551622
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001130XXX02_REFL.jpg,LT50430302001130XXX02,2001-05-10,0,43,30,L1T,LANDSAT_TM,0.0,2001:130:18:18:16.01094,57.8773405,135.00438383
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001114AAA02_REFL.jpg,LT50430302001114AAA02,2001-04-24,0,43,30,L1T,LANDSAT_TM,0.0,2001:114:18:18:10.81481,53.61835235,138.6914846
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001098XXX02_REFL.jpg,LT50430302001098XXX02,2001-04-08,5,43,30,L1G,LANDSAT_TM,60.0,2001:098:18:17:59.02519,48.20808345,141.603578
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001082XXX02_REFL.jpg,LT50430302001082XXX02,2001-03-23,4,43,30,L1T,LANDSAT_TM,50.0,2001:082:18:18:13.61281,42.18301127,144.05379541
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001066XXX02_REFL.jpg,LT50430302001066XXX02,2001-03-07,0,43,30,L1T,LANDSAT_TM,0.0,2001:066:18:18:13.06538,35.98805169,146.13845411
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001050XXX02_REFL.jpg,LT50430302001050XXX02,2001-02-19,6,43,30,L1G,LANDSAT_TM,70.0,2001:050:18:18:07.64100,30.17887688,148.21130951
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001034XXX02_REFL.jpg,LT50430302001034XXX02,2001-02-03,8,43,30,L1G,LANDSAT_TM,90.0,2001:034:18:18:04.72844,25.28829724,150.46551182
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001018XXX02_REFL.jpg,LT50430302001018XXX02,2001-01-18,8,43,30,L1G,LANDSAT_TM,90.0,2001:018:18:17:57.09563,21.76798979,152.8543062
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2001/LT50430302001002XXX02_REFL.jpg,LT50430302001002XXX02,2001-01-02,2,43,30,L1T,LANDSAT_TM,30.0,2001:002:18:17:46.34419,19.96225582,155.18717812
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000352XXX02_REFL.jpg,LT50430302000352XXX02,2000-12-17,0,43,30,L1T,LANDSAT_TM,0.0,2000:352:18:17:36.04594,20.02877834,157.13936477
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000336XXX02_REFL.jpg,LT50430302000336XXX02,2000-12-01,0,43,30,L1T,LANDSAT_TM,10.0,2000:336:18:17:17.06706,21.88590825,158.28313952
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000320AAA03_REFL.jpg,LT50430302000320AAA03,2000-11-15,5,43,30,L1G,LANDSAT_TM,60.0,2000:320:18:17:04.88825,25.27615015,158.33654089
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000304XXX02_REFL.jpg,LT50430302000304XXX02,2000-10-30,3,43,30,L1T,LANDSAT_TM,40.0,2000:304:18:16:51.82925,29.77762176,157.04717292
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000288XXX02_REFL.jpg,LT50430302000288XXX02,2000-10-14,4,43,30,L1T,LANDSAT_TM,50.0,2000:288:18:16:37.67725,34.92231627,154.33854332
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000272XXX02_REFL.jpg,LT50430302000272XXX02,2000-09-28,2,43,30,L1T,LANDSAT_TM,30.0,2000:272:18:16:29.43406,40.26904212,150.3248462
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000256AAA02_REFL.jpg,LT50430302000256AAA02,2000-09-12,0,43,30,L1T,LANDSAT_TM,0.0,2000:256:18:16:17.72031,45.42147181,145.20839941
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000240XXX02_REFL.jpg,LT50430302000240XXX02,2000-08-27,0,43,30,L1T,LANDSAT_TM,0.0,2000:240:18:15:57.41500,50.07965237,139.40191759
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000224XXX02_REFL.jpg,LT50430302000224XXX02,2000-08-11,0,43,30,L1T,LANDSAT_TM,0.0,2000:224:18:15:37.51444,54.07335262,133.61474505
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000208XXX02_REFL.jpg,LT50430302000208XXX02,2000-07-26,0,43,30,L1T,LANDSAT_TM,0.0,2000:208:18:15:10.96725,57.28098705,128.65254341
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000176XXX02_REFL.jpg,LT50430302000176XXX02,2000-06-24,0,43,30,L1T,LANDSAT_TM,0.0,2000:176:18:14:39.81219,61.0163897,124.79148711
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000160XXX02_REFL.jpg,LT50430302000160XXX02,2000-06-08,7,43,30,L1G,LANDSAT_TM,80.0,2000:160:18:14:17.45188,61.10176313,126.51815039
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000144XXX01_REFL.jpg,LT50430302000144XXX01,2000-05-23,4,43,30,L1T,LANDSAT_TM,50.0,2000:144:18:13:56.83550,59.67602687,129.98734838
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000128XXX01_REFL.jpg,LT50430302000128XXX01,2000-05-07,7,43,30,L1G,LANDSAT_TM,80.0,2000:128:18:13:42.20275,56.65392208,134.01015582
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000112AAA02_REFL.jpg,LT50430302000112AAA02,2000-04-21,0,43,30,L1T,LANDSAT_TM,0.0,2000:112:18:13:03.18706,52.13686552,137.47431162
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000080XXX02_REFL.jpg,LT50430302000080XXX02,2000-03-20,0,43,30,L1T,LANDSAT_TM,10.0,2000:080:18:12:05.97256,40.44483117,142.60250441
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000064XXX02_REFL.jpg,LT50430302000064XXX02,2000-03-04,1,43,30,L1T,LANDSAT_TM,20.0,2000:064:18:11:22.09894,34.23726612,144.61153028
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000048XXX02_REFL.jpg,LT50430302000048XXX02,2000-02-17,3,43,30,L1T,LANDSAT_TM,40.0,2000:048:18:11:53.13375,28.64960384,146.98817757
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000032XXX02_REFL.jpg,LT50430302000032XXX02,2000-02-01,7,43,30,L1G,LANDSAT_TM,80.0,2000:032:18:12:23.60331,24.05743012,149.49649475
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/2000/LT50430302000016XXX03_REFL.jpg,LT50430302000016XXX03,2000-01-16,0,43,30,L1T,LANDSAT_TM,0.0,2000:016:18:12:57.24806,20.91110413,152.10754654
