browseAvailable,browseURL,sceneID,acquisitionDate,cloudCover,path,row,DATA_TYPE_L1,sensor,cloudCoverFull,sceneStartTime,sunElevation,sunAzimuth
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994335XXX02_REFL.jpg,LT50430301994335XXX02,1994-12-01,7,43,30,L1G,LANDSAT_TM,80.0,1994:335:17:52:08.98775,20.07077748,152.40772868
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994319XXX02_REFL.jpg,LT50430301994319XXX02,1994-11-15,7,43,30,L1G,LANDSAT_TM,80.0,1994:319:17:52:39.81531,23.55894098,152.29955081
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994303AAA02_REFL.jpg,LT50430301994303AAA02,1994-10-30,0,43,30,L1T,LANDSAT_TM,0.0,1994:303:17:53:13.07738,28.05370877,150.79084761
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994287XXX02_REFL.jpg,LT50430301994287XXX02,1994-10-14,3,43,30,L1T,LANDSAT_TM,40.0,1994:287:17:53:46.04950,33.0925173,147.84609458
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994271XXX02_REFL.jpg,LT50430301994271XXX02,1994-09-28,1,43,30,L1T,LANDSAT_TM,20.0,1994:271:17:54:14.91188,38.24196751,143.5806891
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994255XXX02_REFL.jpg,LT50430301994255XXX02,1994-09-12,0,43,30,L1T,LANDSAT_TM,10.0,1994:255:17:54:41.30275,43.15546619,138.3042101
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994239XXX02_REFL.jpg,LT50430301994239XXX02,1994-08-27,0,43,30,L1T,LANDSAT_TM,10.0,1994:239:17:55:05.90450,47.58904014,132.50895861
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994223XXX01_REFL.jpg,LT50430301994223XXX01,1994-08-11,2,43,30,L1T,LANDSAT_TM,30.0,1994:223:17:55:29.44831,51.40116429,126.87282256
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994207AAA02_REFL.jpg,LT50430301994207AAA02,1994-07-26,0,43,30,L1T,LANDSAT_TM,0.0,1994:207:17:55:54.85263,54.52227934,122.21641822
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994191XXX02_REFL.jpg,LT50430301994191XXX02,1994-07-10,0,43,30,L1T,LANDSAT_TM,0.0,1994:191:17:56:21.93531,56.87205405,119.34718344
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994175XXX02_REFL.jpg,LT50430301994175XXX02,1994-06-24,0,43,30,L1T,LANDSAT_TM,0.0,1994:175:17:56:47.39594,58.28231996,118.83488557
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994159XXX02_REFL.jpg,LT50430301994159XXX02,1994-06-08,0,43,30,L1T,LANDSAT_TM,0.0,1994:159:17:57:08.79819,58.48538267,120.72541999
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994143XXX02_REFL.jpg,LT50430301994143XXX02,1994-05-23,0,43,30,L1T,LANDSAT_TM,0.0,1994:143:17:57:26.97538,57.20965153,124.36032265
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994127XXX02_REFL.jpg,LT50430301994127XXX02,1994-05-07,3,43,30,L1T,LANDSAT_TM,40.0,1994:127:17:57:43.85050,54.34179189,128.63460926
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994111XXX02_REFL.jpg,LT50430301994111XXX02,1994-04-21,3,43,30,L1T,LANDSAT_TM,40.0,1994:111:17:58:02.25000,50.03266833,132.63707605
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994095XXX02_REFL.jpg,LT50430301994095XXX02,1994-04-05,0,43,30,L1T,LANDSAT_TM,10.0,1994:095:17:58:20.63288,44.64812606,136.00119023
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994063XXX02_REFL.jpg,LT50430301994063XXX02,1994-03-04,4,43,30,L1T,LANDSAT_TM,50.0,1994:063:17:58:51.58894,32.66112365,141.35461991
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994047XXX02_REFL.jpg,LT50430301994047XXX02,1994-02-16,7,43,30,L1G,LANDSAT_TM,80.0,1994:047:17:59:05.62906,27.14897961,143.87061497
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994031XXX02_REFL.jpg,LT50430301994031XXX02,1994-01-31,0,43,30,L1T,LANDSAT_TM,0.0,1994:031:17:59:17.19888,22.65610264,146.47032183
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1994/LT50430301994015XXX02_REFL.jpg,LT50430301994015XXX02,1994-01-15,2,43,30,L1T,LANDSAT_TM,30.0,1994:015:17:59:26.76238,19.62391347,149.09426558
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993364XXX02_REFL.jpg,LT50430301993364XXX02,1993-12-30,7,43,30,L1G,LANDSAT_TM,80.0,1993:364:17:59:42.62106,18.35935536,151.53588835
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993348XXX02_REFL.jpg,LT50430301993348XXX02,1993-12-14,5,43,30,L1G,LANDSAT_TM,60.0,1993:348:17:59:53.50088,18.93399303,153.39548206
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993332XXX02_REFL.jpg,LT50430301993332XXX02,1993-11-28,6,43,30,L1G,LANDSAT_TM,70.0,1993:332:17:59:59.58375,21.21329169,154.2934501
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993316XXX02_REFL.jpg,LT50430301993316XXX02,1993-11-12,0,43,30,L1T,LANDSAT_TM,0.0,1993:316:18:00:03.80888,24.87730153,153.93608495
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993300XXX02_REFL.jpg,LT50430301993300XXX02,1993-10-27,4,43,30,L1T,LANDSAT_TM,50.0,1993:300:18:00:12.01288,29.49800946,152.17911124
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993284XXX02_REFL.jpg,LT50430301993284XXX02,1993-10-11,8,43,30,L1G,LANDSAT_TM,90.0,1993:284:18:00:17.94756,34.60293943,148.98339471
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993268XXX02_REFL.jpg,LT50430301993268XXX02,1993-09-25,0,43,30,L1T,LANDSAT_TM,0.0,1993:268:18:00:22.18131,39.76654214,144.49773724
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993252AAA02_REFL.jpg,LT50430301993252AAA02,1993-09-09,0,43,30,L1T,LANDSAT_TM,0.0,1993:252:18:00:25.71944,44.64738119,139.04936543
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993236XXX02_REFL.jpg,LT50430301993236XXX02,1993-08-24,0,43,30,L1T,LANDSAT_TM,10.0,1993:236:18:00:27.84619,49.00681204,133.15241069
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993220XXX02_REFL.jpg,LT50430301993220XXX02,1993-08-08,0,43,30,L1T,LANDSAT_TM,0.0,1993:220:18:00:29.22600,52.70978425,127.51805087
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993204XXX02_REFL.jpg,LT50430301993204XXX02,1993-07-23,5,43,30,L1G,LANDSAT_TM,60.0,1993:204:18:00:29.04031,55.67848768,122.97687202
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993188AAA02_REFL.jpg,LT50430301993188AAA02,1993-07-07,0,43,30,L1T,LANDSAT_TM,0.0,1993:188:18:00:28.99606,57.82898133,120.34725581
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993172XXX02_REFL.jpg,LT50430301993172XXX02,1993-06-21,8,43,30,L1G,LANDSAT_TM,90.0,1993:172:18:00:33.64400,58.99980055,120.18206682
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993156XXX02_REFL.jpg,LT50430301993156XXX02,1993-06-05,8,43,30,L1G,LANDSAT_TM,90.0,1993:156:18:00:37.46006,58.90818169,122.3820656
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993140XXX02_REFL.jpg,LT50430301993140XXX02,1993-05-20,3,43,30,L1T,LANDSAT_TM,40.0,1993:140:18:00:34.27431,57.28465409,126.11248336
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993124XXX02_REFL.jpg,LT50430301993124XXX02,1993-05-04,7,43,30,L1G,LANDSAT_TM,80.0,1993:124:18:00:31.67250,54.07936886,130.27125801
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993108XXX02_REFL.jpg,LT50430301993108XXX02,1993-04-18,7,43,30,L1G,LANDSAT_TM,80.0,1993:108:18:00:27.60750,49.48215296,134.01680234
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993076XXX02_REFL.jpg,LT50430301993076XXX02,1993-03-17,7,43,30,L1G,LANDSAT_TM,80.0,1993:076:18:00:15.65581,37.81830903,139.7101214
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993060XXX02_REFL.jpg,LT50430301993060XXX02,1993-03-01,0,43,30,L1T,LANDSAT_TM,0.0,1993:060:18:00:07.72988,31.79850823,142.10378607
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993044XXX02_REFL.jpg,LT50430301993044XXX02,1993-02-13,3,43,30,L1T,LANDSAT_TM,40.0,1993:044:18:00:01.07994,26.38268146,144.52907903
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993028XXX02_REFL.jpg,LT50430301993028XXX02,1993-01-28,2,43,30,L1T,LANDSAT_TM,30.0,1993:028:17:59:51.34006,22.07241195,147.05080385
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1993/LT50430301993012XXX02_REFL.jpg,LT50430301993012XXX02,1993-01-12,0,43,30,L1T,LANDSAT_TM,10.0,1993:012:17:59:41.16950,19.29313441,149.58249845
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992362XXX02_REFL.jpg,LT50430301992362XXX02,1992-12-27,6,43,30,L1G,LANDSAT_TM,70.0,1992:362:17:59:30.56744,18.30750103,151.85526519
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992346XXX02_REFL.jpg,LT50430301992346XXX02,1992-12-11,3,43,30,L1G,LANDSAT_TM,40.0,1992:346:17:59:21.99988,19.16759536,153.50371724
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992330AAA02_REFL.jpg,LT50430301992330AAA02,1992-11-25,0,43,30,L1T,LANDSAT_TM,10.0,1992:330:17:59:07.29969,21.68697098,154.11863512
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992314XXX02_REFL.jpg,LT50430301992314XXX02,1992-11-09,7,43,30,L1G,LANDSAT_TM,80.0,1992:314:17:59:11.13881,25.54584997,153.51191079
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992298XXX02_REFL.jpg,LT50430301992298XXX02,1992-10-24,0,43,30,L1T,LANDSAT_TM,0.0,1992:298:17:59:29.70488,30.29335749,151.5370343
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992282XXX02_REFL.jpg,LT50430301992282XXX02,1992-10-08,8,43,30,L1G,LANDSAT_TM,90.0,1992:282:17:59:35.98850,35.43123358,148.09493808
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992266XXX02_REFL.jpg,LT50430301992266XXX02,1992-09-22,0,43,30,L1T,LANDSAT_TM,0.0,1992:266:18:00:01.85994,40.59844605,143.51193197
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992250XXX02_REFL.jpg,LT50430301992250XXX02,1992-09-06,0,43,30,L1T,LANDSAT_TM,10.0,1992:250:18:00:18.81969,45.4263994,138.01010151
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992234XXX02_REFL.jpg,LT50430301992234XXX02,1992-08-21,0,43,30,L1T,LANDSAT_TM,0.0,1992:234:18:00:32.29956,49.70429577,132.16265189
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992218XXX02_REFL.jpg,LT50430301992218XXX02,1992-08-05,0,43,30,L1T,LANDSAT_TM,0.0,1992:218:18:00:49.12125,53.32453024,126.73880346
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992202XXX02_REFL.jpg,LT50430301992202XXX02,1992-07-20,4,43,30,L1T,LANDSAT_TM,50.0,1992:202:18:01:00.81763,56.19302016,122.53585236
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992186XXX02_REFL.jpg,LT50430301992186XXX02,1992-07-04,2,43,30,L1T,LANDSAT_TM,30.0,1992:186:18:01:12.70344,58.22124072,120.36622131
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992170XXX02_REFL.jpg,LT50430301992170XXX02,1992-06-18,4,43,30,L1T,LANDSAT_TM,50.0,1992:170:18:01:22.30794,59.20830653,120.66743482
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992154XXX02_REFL.jpg,LT50430301992154XXX02,1992-06-02,0,43,30,L1T,LANDSAT_TM,0.0,1992:154:18:01:36.31400,58.89316971,123.27734065
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992138XXX02_REFL.jpg,LT50430301992138XXX02,1992-05-17,0,43,30,L1T,LANDSAT_TM,0.0,1992:138:18:01:44.69275,57.01541266,127.23093258
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992122AAA02_REFL.jpg,LT50430301992122AAA02,1992-05-01,0,43,30,L1T,LANDSAT_TM,0.0,1992:122:18:01:54.23706,53.56775856,131.42230956
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992106XXX02_REFL.jpg,LT50430301992106XXX02,1992-04-15,2,43,30,L1T,LANDSAT_TM,30.0,1992:106:18:02:03.47144,48.78512761,135.10660275
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1992/LT50430301992090XXX02_REFL.jpg,LT50430301992090XXX02,1992-03-30,6,43,30,L1T,LANDSAT_TM,70.0,1992:090:18:02:09.61231,43.08779772,138.12120156
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991295XXX02_REFL.jpg,LT50430301991295XXX02,1991-10-22,3,43,30,L1T,LANDSAT_TM,40.0,1991:295:18:02:13.08656,31.3975396,151.76771445
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991279AAA05_REFL.jpg,LT50430301991279AAA05,1991-10-06,5,43,30,L1T,LANDSAT_TM,60.0,1991:279:18:02:06.76594,36.5687629,148.080098
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991263XXX03_REFL.jpg,LT50430301991263XXX03,1991-09-20,0,43,30,L1T,LANDSAT_TM,0.0,1991:263:18:02:02.64619,41.67678694,143.20309789
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991247XXX02_REFL.jpg,LT50430301991247XXX02,1991-09-04,0,43,30,L1T,LANDSAT_TM,10.0,1991:247:18:01:52.70119,46.39570296,137.48239058
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991231XXX01_REFL.jpg,LT50430301991231XXX01,1991-08-19,0,43,30,L1T,LANDSAT_TM,0.0,1991:231:18:01:39.30825,50.52433906,131.51495978
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991215AAA03_REFL.jpg,LT50430301991215AAA03,1991-08-03,2,43,30,L1T,LANDSAT_TM,30.0,1991:215:18:01:34.55575,53.9805878,126.13184995
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991199XXX01_REFL.jpg,LT50430301991199XXX01,1991-07-18,0,43,30,L1T,LANDSAT_TM,0.0,1991:199:18:01:26.61331,56.66795999,122.12416908
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991183AAA03_REFL.jpg,LT50430301991183AAA03,1991-07-02,0,43,30,L1T,LANDSAT_TM,0.0,1991:183:18:01:15.38063,58.47529829,120.2422866
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991167AAA02_REFL.jpg,LT50430301991167AAA02,1991-06-16,0,43,30,L1T,LANDSAT_TM,10.0,1991:167:18:00:56.41463,59.18223612,120.81715345
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991151XXX03_REFL.jpg,LT50430301991151XXX03,1991-05-31,0,43,30,L1T,LANDSAT_TM,0.0,1991:151:18:00:46.49581,58.55459817,123.6059997
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991135XXX03_REFL.jpg,LT50430301991135XXX03,1991-05-15,0,43,30,L1T,LANDSAT_TM,0.0,1991:135:18:00:29.96700,56.34629124,127.53357852
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991119AAA02_REFL.jpg,LT50430301991119AAA02,1991-04-29,0,43,30,L1T,LANDSAT_TM,10.0,1991:119:18:00:15.29781,52.60046042,131.55025511
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1991/LT50430301991103XXX03_REFL.jpg,LT50430301991103XXX03,1991-04-13,0,43,30,L1T,LANDSAT_TM,0.0,1991:103:17:59:59.70844,47.58692013,135.0170466
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990292XXX03_REFL.jpg,LT50430301990292XXX03,1990-10-19,4,43,30,L1T,LANDSAT_TM,50.0,1990:292:17:57:37.01213,31.86755184,149.98701953
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990276XXX03_REFL.jpg,LT50430301990276XXX03,1990-10-03,5,43,30,L1T,LANDSAT_TM,60.0,1990:276:17:57:39.27725,37.01929395,146.03950115
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990260XXX03_REFL.jpg,LT50430301990260XXX03,1990-09-17,0,43,30,L1T,LANDSAT_TM,0.0,1990:260:17:57:53.97238,42.05930574,141.02040299
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990244XXX01_REFL.jpg,LT50430301990244XXX01,1990-09-01,0,43,30,L1T,LANDSAT_TM,0.0,1990:244:17:57:55.50094,46.65646435,135.2321418
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990228XXX03_REFL.jpg,LT50430301990228XXX03,1990-08-16,0,43,30,L1T,LANDSAT_TM,10.0,1990:228:17:58:02.55294,50.66901551,129.3892187
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990164XXX03_REFL.jpg,LT50430301990164XXX03,1990-06-13,1,43,30,L1T,LANDSAT_TM,20.0,1990:164:17:58:14.69925,58.76069765,120.29505769
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990148XXX01_REFL.jpg,LT50430301990148XXX01,1990-05-28,8,43,30,L1G,LANDSAT_TM,90.0,1990:148:17:58:15.71506,57.91464124,123.40878135
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990132XXX03_REFL.jpg,LT50430301990132XXX03,1990-05-12,4,43,30,L1T,LANDSAT_TM,50.0,1990:132:17:58:20.28131,55.50040673,127.53569853
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990116XXX02_REFL.jpg,LT50430301990116XXX02,1990-04-26,0,43,30,L1T,LANDSAT_TM,0.0,1990:116:17:58:16.14206,51.5514559,131.56308977
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990100XXX02_REFL.jpg,LT50430301990100XXX02,1990-04-10,0,43,30,L1T,LANDSAT_TM,0.0,1990:100:17:58:15.08238,46.40727707,135.02495367
Y,http://earthexplorer.usgs.gov/browse/tm/43/30/1990/LT50430301990084XXX02_REFL.jpg,LT50430301990084XXX02,1990-03-25,0,43,30,L1T,LANDSAT_TM,0.0,1990:084:17:58:18.42188,40.53364246,137.91756588
